1564555303028899584,-0.04297,-0.00246,-0.00858,0.78240,-0.61604,-0.06157,-0.06744,0.00454,-0.00619,0.00132,
1564555303128958464,-0.04286,-0.00271,-0.00847,0.78346,-0.61496,-0.06102,-0.06558,0.00168,-0.00256,0.00111,
1564555303229018112,-0.04297,-0.00256,-0.00807,0.78336,-0.61520,-0.05981,-0.06550,-0.00113,0.00695,0.00535,
1564555303329078016,-0.04298,-0.00221,-0.00801,0.78175,-0.61736,-0.05845,-0.06565,0.00312,-0.00010,0.00068,
1564555303429137408,-0.04292,-0.00193,-0.00798,0.78059,-0.61887,-0.05702,-0.06653,-0.00258,0.00535,0.00221,
1564555303529197568,-0.04286,-0.00178,-0.00799,0.77909,-0.62083,-0.05745,-0.06545,0.00514,-0.01622,-0.00480,
1564555303629255936,-0.04296,-0.00281,-0.00810,0.78272,-0.61633,-0.05891,-0.06340,-0.00701,-0.01682,-0.00516,
1564555303729315840,-0.04318,-0.00428,-0.00775,0.78840,-0.60888,-0.05684,-0.06674,-0.00816,-0.00399,0.00237,
1564555303829361408,-0.04331,-0.00438,-0.00748,0.78944,-0.60715,-0.05669,-0.07031,-0.00671,0.00345,0.00012,
1564555303929421056,-0.04366,-0.00434,-0.00756,0.78908,-0.60693,-0.05791,-0.07515,-0.00361,-0.00811,-0.00041,
1564555304029479168,-0.04364,-0.00448,-0.00734,0.78751,-0.60891,-0.06303,-0.07128,0.00743,-0.00763,0.00469,
1564555304129539072,-0.04013,-0.00583,-0.00611,0.77983,-0.61909,-0.08601,-0.03459,0.05184,-0.02415,0.02009,
1564555304229598464,-0.02855,-0.01062,-0.00560,0.77061,-0.62101,-0.13624,0.04401,0.07875,-0.08449,0.00524,
1564555304329658112,-0.02011,-0.02100,-0.00826,0.76825,-0.60027,-0.18728,0.11994,0.05550,-0.12126,-0.03372,
1564555304429717504,-0.01944,-0.02752,-0.01481,0.78716,-0.57512,-0.18410,0.12540,0.01192,-0.07895,-0.07013,
1564555304529776128,-0.02499,-0.03086,-0.01962,0.79820,-0.56512,-0.17728,0.10995,-0.05320,-0.05242,-0.06410,
1564555304629835776,-0.03667,-0.03955,-0.02516,0.80824,-0.55086,-0.19826,0.06323,-0.14182,-0.12713,-0.09823,
1564555304729895424,-0.04764,-0.05096,-0.03156,0.82501,-0.50584,-0.25138,0.01714,-0.06725,-0.16915,-0.08469,
1564555304829953280,-0.05359,-0.06584,-0.04093,0.85778,-0.45086,-0.24260,-0.04557,-0.12512,-0.20656,-0.15225,
1564555304930011648,-0.06602,-0.08130,-0.05769,0.88891,-0.37498,-0.22293,-0.13975,-0.12957,-0.19934,-0.20342,
1564555305030071296,-0.07692,-0.10013,-0.07940,0.90465,-0.29983,-0.22949,-0.19760,-0.11370,-0.18865,-0.22769,
1564555305130130944,-0.08570,-0.10802,-0.10277,0.90087,-0.25631,-0.24619,-0.24923,-0.11833,-0.11006,-0.25215,
1564555305230190592,-0.09008,-0.11580,-0.12372,0.90492,-0.21921,-0.24644,-0.26896,-0.07148,-0.08083,-0.26084,
1564555305330249984,-0.09240,-0.11478,-0.15030,0.91170,-0.15521,-0.23279,-0.30088,-0.07413,-0.03763,-0.28948,
1564555305430308608,-0.09486,-0.10558,-0.17735,0.91971,-0.11453,-0.19602,-0.32030,-0.09737,-0.01107,-0.27557,
1564555305530368256,-0.10158,-0.09913,-0.20554,0.90653,-0.12479,-0.15541,-0.37213,-0.08781,-0.01707,-0.36163,
1564555305630427904,-0.09264,-0.09695,-0.24936,0.90940,-0.02657,-0.10105,-0.40258,0.03723,-0.07723,-0.55644,
1564555305730487296,-0.09050,-0.10640,-0.30730,0.92623,0.08302,-0.12659,-0.34523,-0.03720,-0.08955,-0.62750,
1564555305831082240,-0.09715,-0.11195,-0.38073,0.94224,0.04181,-0.12018,-0.30983,-0.06315,-0.07117,-0.81157,
1564555305931147008,-0.09573,-0.11488,-0.46400,0.94613,0.03635,-0.10784,-0.30313,0.01070,-0.03923,-0.86467,
1564555306031211776,-0.07622,-0.12098,-0.55720,0.94650,0.03525,-0.10489,-0.30315,0.04049,-0.03761,-0.93607,
1564555306131276544,-0.07592,-0.11227,-0.65878,0.94683,0.03135,-0.10119,-0.30378,0.03243,-0.01307,-1.01610,
1564555306231340288,-0.08690,-0.10991,-0.76894,0.94703,0.03015,-0.09963,-0.30380,0.01283,-0.00178,-1.09094,
1564555306331405056,-0.09315,-0.11006,-0.88514,0.94705,0.02983,-0.09925,-0.30391,0.00038,0.00373,-1.16562,
1564555306431469824,-0.09788,-0.11029,-1.00721,0.94707,0.03000,-0.09915,-0.30387,-0.00848,0.00801,-1.23845,
1564555306531534336,-0.10223,-0.11005,-1.13556,0.94708,0.03019,-0.09905,-0.30385,-0.01583,0.01142,-1.31215,
1564555306631599360,-0.10601,-0.11020,-1.27034,0.94713,0.03008,-0.09868,-0.30381,-0.02122,0.01419,-1.38261,
1564555306731663104,-0.11020,-0.10860,-1.41233,0.94715,0.03013,-0.09855,-0.30380,-0.02631,0.01875,-1.45381,
1564555306831611904,-0.11481,-0.10663,-1.56142,0.94716,0.03009,-0.09836,-0.30381,-0.03213,0.02293,-1.52516,
1564555306931675904,-0.11898,-0.10553,-1.71741,0.94719,0.03008,-0.09817,-0.30380,-0.03679,0.02598,-1.59546,
1564555307031739904,-0.12495,-0.10111,-1.88161,0.94721,0.03000,-0.09803,-0.30378,-0.04343,0.03186,-1.66810,
1564555307131803136,-0.13037,-0.09884,-2.05252,0.94722,0.03008,-0.09783,-0.30379,-0.04830,0.03530,-1.73968,
1564555307231867136,-0.13503,-0.09687,-2.23039,0.94725,0.03012,-0.09757,-0.30378,-0.05260,0.03703,-1.81166,
1564555307331930880,-0.14002,-0.09414,-2.41570,0.94727,0.03005,-0.09730,-0.30381,-0.05645,0.03970,-1.88330,
1564555307431994880,-0.14114,-0.09056,-2.61056,0.94716,0.02988,-0.09784,-0.30403,-0.06464,0.04614,-1.95546,
1564555307532058880,-0.14852,-0.08709,-2.81122,0.94720,0.03002,-0.09728,-0.30404,-0.06807,0.04699,-2.02751,
1564555307632121856,-0.15520,-0.08605,-3.01388,0.94735,0.03004,-0.09687,-0.30371,-0.07053,0.04708,-2.09508,
1564555307732186112,-0.16072,-0.08439,-3.22299,0.94738,0.03006,-0.09666,-0.30368,-0.07489,0.04821,-2.16279,
1564555307832151296,-0.16712,-0.08186,-3.43910,0.94740,0.03009,-0.09647,-0.30369,-0.07820,0.04916,-2.23045,
1564555307932214784,-0.17413,-0.07898,-3.66263,0.94743,0.03015,-0.09621,-0.30367,-0.08282,0.05079,-2.29938,
1564555308032276992,-0.17956,-0.07919,-3.89192,0.94744,0.03012,-0.09587,-0.30373,-0.08577,0.05015,-2.36732,
1564555308132340480,-0.18486,-0.07954,-4.12754,0.94749,0.03016,-0.09572,-0.30364,-0.08755,0.04919,-2.43451,
1564555308232403712,-0.19131,-0.07891,-4.37030,0.94751,0.03008,-0.09539,-0.30368,-0.09147,0.04959,-2.50146,
1564555308332466944,-0.19831,-0.07677,-4.62077,0.94752,0.03016,-0.09529,-0.30367,-0.09488,0.05007,-2.56994,
1564555308432530176,-0.20602,-0.07349,-4.87881,0.94755,0.03009,-0.09501,-0.30366,-0.09797,0.05261,-2.63790,
1564555308532592640,-0.21396,-0.07028,-5.14435,0.94755,0.03012,-0.09480,-0.30372,-0.10082,0.05466,-2.70719,
1564555308632655872,-0.22253,-0.06635,-5.41676,0.94760,0.03011,-0.09454,-0.30365,-0.10413,0.05672,-2.77594,
1564555308732719104,-0.23030,-0.06391,-5.69566,0.94761,0.03012,-0.09439,-0.30367,-0.10774,0.05771,-2.84409,
1564555308832669696,-0.23803,-0.06249,-5.98088,0.94767,0.02984,-0.09401,-0.30363,-0.11128,0.05739,-2.91232,
1564555308932731136,-0.24665,-0.06099,-6.27319,0.94768,0.02996,-0.09389,-0.30361,-0.11484,0.05842,-2.98067,
1564555309032793600,-0.25548,-0.05757,-6.57334,0.94769,0.02992,-0.09388,-0.30361,-0.11736,0.05991,-3.05019,
1564555309132855808,-0.26509,-0.05416,-6.88075,0.94772,0.02985,-0.09369,-0.30359,-0.12064,0.06131,-3.11765,
1564555309232918016,-0.27526,-0.05090,-7.19453,0.94772,0.02981,-0.09360,-0.30361,-0.12429,0.06376,-3.18566,
1564555309332980480,-0.28579,-0.04690,-7.51486,0.94774,0.02981,-0.09352,-0.30356,-0.12700,0.06553,-3.25481,
1564555309433041664,-0.29750,-0.04076,-7.84307,0.94775,0.02974,-0.09343,-0.30357,-0.13070,0.06820,-3.32378,
1564555309533104128,-0.30812,-0.03590,-8.17813,0.94776,0.02976,-0.09338,-0.30356,-0.13359,0.06973,-3.39282,
1564555309633166336,-0.31677,-0.03537,-8.51716,0.94778,0.02977,-0.09332,-0.30351,-0.13539,0.06997,-3.46006,
1564555309733228800,-0.32515,-0.03485,-8.86285,0.94778,0.02980,-0.09326,-0.30354,-0.13759,0.07048,-3.52734,
1564555309833200896,-0.33190,-0.03580,-9.21482,0.94779,0.02985,-0.09315,-0.30352,-0.13816,0.06944,-3.59436,
1564555309933262592,-0.34159,-0.03266,-9.57503,0.94779,0.02983,-0.09308,-0.30355,-0.14141,0.06983,-3.66237,
1564555310033324032,-0.35161,-0.03163,-9.94239,0.94780,0.02989,-0.09299,-0.30355,-0.14384,0.06870,-3.73108,
1564555310133385728,-0.36022,-0.03189,-10.31558,0.94779,0.02991,-0.09293,-0.30358,-0.14634,0.06801,-3.79914,
1564555310233446144,-0.37058,-0.02871,-10.69585,0.94780,0.02990,-0.09290,-0.30356,-0.14801,0.06873,-3.86664,
1564555310333507584,-0.38146,-0.02718,-11.08124,0.94782,0.02990,-0.09285,-0.30353,-0.15039,0.06925,-3.93397,
1564555310433569280,-0.39317,-0.02285,-11.47494,0.94781,0.02991,-0.09281,-0.30355,-0.15281,0.07099,-4.00210,
1564555310533630720,-0.40858,-0.01372,-11.87924,0.94782,0.02993,-0.09271,-0.30356,-0.15572,0.07366,-4.07108,
1564555310633692160,-0.42407,-0.00458,-12.29120,0.94780,0.02998,-0.09270,-0.30361,-0.15992,0.07724,-4.13988,
1564555310733752576,-0.43379,-0.00141,-12.70680,0.94780,0.03018,-0.09270,-0.30360,-0.16122,0.07714,-4.20892,
1564555310833747456,-0.44713,0.00234,-13.12805,0.94780,0.03015,-0.09260,-0.30362,-0.16393,0.07832,-4.27596,
1564555310933808384,-0.46120,0.01039,-13.55726,0.94781,0.03013,-0.09254,-0.30363,-0.16633,0.08137,-4.34476,
1564555311033869312,-0.47392,0.01727,-13.99572,0.94781,0.03014,-0.09247,-0.30365,-0.16882,0.08270,-4.41435,
1564555311133928960,-0.48661,0.02126,-14.43911,0.94781,0.03014,-0.09246,-0.30365,-0.17091,0.08309,-4.48210,
1564555311233989888,-0.50136,0.02642,-14.88813,0.94782,0.03015,-0.09242,-0.30361,-0.17355,0.08410,-4.54972,
1564555311334050816,-0.52002,0.03653,-15.34391,0.94783,0.03008,-0.09240,-0.30360,-0.17683,0.08685,-4.61832,
1564555311434111488,-0.53308,0.04129,-15.80744,0.94783,0.03009,-0.09229,-0.30363,-0.17896,0.08716,-4.68558,
1564555311534172672,-0.54610,0.04261,-16.27689,0.94784,0.03001,-0.09218,-0.30366,-0.18066,0.08623,-4.75365,
1564555311634232576,-0.56323,0.05077,-16.75252,0.94784,0.03004,-0.09214,-0.30366,-0.18318,0.08878,-4.82028,
1564555311734293248,-0.58111,0.06294,-17.23923,0.94784,0.03008,-0.09210,-0.30367,-0.18610,0.09057,-4.88956,
1564555311834289664,-0.59900,0.07488,-17.73281,0.94784,0.03006,-0.09210,-0.30367,-0.18953,0.09288,-4.95868,
1564555311934350336,-0.62198,0.09018,-18.23480,0.94785,0.03000,-0.09207,-0.30365,-0.19491,0.09657,-5.02779,
1564555312034409216,-0.64285,0.10270,-18.74547,0.94785,0.02994,-0.09194,-0.30371,-0.19804,0.09796,-5.09815,
1564555312134469632,-0.65915,0.10955,-19.25926,0.94784,0.02999,-0.09196,-0.30371,-0.20090,0.09875,-5.16717,
1564555312234530048,-0.67667,0.11818,-19.77646,0.94785,0.03004,-0.09204,-0.30367,-0.20390,0.10054,-5.23530,
1564555312334589952,-0.69395,0.12649,-20.29982,0.94785,0.03002,-0.09199,-0.30366,-0.20631,0.10244,-5.30292,
1564555312434650112,-0.70896,0.13162,-20.83327,0.94785,0.03006,-0.09191,-0.30371,-0.20789,0.10125,-5.37103,
1564555312534709504,-0.72776,0.14312,-21.37554,0.94784,0.03007,-0.09188,-0.30372,-0.20998,0.10281,-5.44106,
1564555312634769664,-0.75454,0.15759,-21.92091,0.94786,0.02995,-0.09183,-0.30369,-0.21378,0.10599,-5.50896,
1564555312734829824,-0.77445,0.16612,-22.46893,0.94788,0.02990,-0.09179,-0.30365,-0.21755,0.10778,-5.57480,
1564555312834825472,-0.79388,0.17958,-23.02759,0.94788,0.02995,-0.09183,-0.30364,-0.21999,0.11060,-5.64252,
1564555312934884096,-0.81414,0.19059,-23.59557,0.94788,0.02996,-0.09176,-0.30365,-0.22257,0.11171,-5.71055,
1564555313034943488,-0.82968,0.19357,-24.16614,0.94788,0.02997,-0.09176,-0.30366,-0.22474,0.11125,-5.77629,
1564555313135003136,-0.84894,0.20269,-24.74604,0.94788,0.02998,-0.09175,-0.30366,-0.22764,0.11198,-5.84352,
1564555313235062528,-0.87218,0.21990,-25.33843,0.94788,0.02992,-0.09164,-0.30371,-0.23043,0.11450,-5.91269,
1564555313335122176,-0.88661,0.22345,-25.93065,0.94788,0.02991,-0.09158,-0.30371,-0.23166,0.11381,-5.98046,
1564555313435180544,-0.90345,0.22240,-26.52009,0.94790,0.02991,-0.09161,-0.30364,-0.23309,0.11360,-6.04608,
1564555313535240192,-0.93365,0.24705,-27.12764,0.94789,0.02990,-0.09159,-0.30367,-0.23716,0.11865,-6.11461,
1564555313635299584,-0.95660,0.26662,-27.74971,0.94788,0.02995,-0.09156,-0.30372,-0.23861,0.11975,-6.18516,
1564555313735358976,-0.97832,0.27857,-28.37131,0.94787,0.02996,-0.09155,-0.30374,-0.24009,0.12148,-6.25413,
1564555313835342848,-1.00363,0.29693,-28.99427,0.94789,0.02993,-0.09155,-0.30370,-0.24262,0.12643,-6.32128,
1564555313935401472,-1.02387,0.30769,-29.62671,0.94789,0.02994,-0.09152,-0.30371,-0.24449,0.12718,-6.38898,
1564555314035460096,-1.04962,0.32766,-30.27118,0.94788,0.02996,-0.09156,-0.30373,-0.24673,0.12976,-6.45815,
1564555314135518464,-1.07984,0.35186,-30.92391,0.94789,0.02995,-0.09156,-0.30370,-0.25033,0.13388,-6.52738,
1564555314235576064,-1.09556,0.35344,-31.57414,0.94789,0.02995,-0.09159,-0.30368,-0.25189,0.13300,-6.59461,
1564555314335634944,-1.10892,0.35188,-32.22573,0.94789,0.02994,-0.09154,-0.30368,-0.25170,0.13173,-6.66061,
1564555314435693568,-1.13103,0.36494,-32.88615,0.94791,0.02989,-0.09149,-0.30365,-0.25441,0.13380,-6.72734,
1564555314535751936,-1.15328,0.37926,-33.56739,0.94789,0.03001,-0.09150,-0.30370,-0.25708,0.13322,-6.79685,
1564555314635810816,-1.17408,0.38580,-34.25436,0.94793,0.03028,-0.09156,-0.30354,-0.25674,0.12985,-6.86591,
1564555314735868160,-1.19577,0.39243,-34.93918,0.94796,0.03007,-0.09146,-0.30349,-0.25981,0.12970,-6.93443,
1564555314835870976,-1.21797,0.40333,-35.63750,0.94797,0.03005,-0.09140,-0.30349,-0.26094,0.12861,-7.00323,
1564555314935928576,-1.24243,0.41026,-36.33739,0.94799,0.02998,-0.09133,-0.30343,-0.26371,0.12875,-7.07033,
1564555315035986432,-1.27306,0.42807,-37.04654,0.94795,0.02978,-0.09126,-0.30359,-0.26922,0.13266,-7.13826,
1564555315136043264,-1.30210,0.44969,-37.76876,0.94795,0.02977,-0.09124,-0.30360,-0.27124,0.13415,-7.20850,
1564555315236101120,-1.33142,0.46650,-38.49066,0.94795,0.02979,-0.09125,-0.30361,-0.27552,0.13785,-7.27648,
1564555315336158976,-1.35377,0.47698,-39.21397,0.94796,0.02983,-0.09127,-0.30357,-0.27726,0.13828,-7.34363,
1564555315436216832,-1.37230,0.47796,-39.94639,0.94796,0.02977,-0.09121,-0.30359,-0.27882,0.13572,-7.41166,
1564555315536274432,-1.40405,0.49868,-40.69302,0.94796,0.02981,-0.09123,-0.30359,-0.28124,0.13735,-7.47993,
1564555315636331264,-1.42951,0.51369,-41.44378,0.94798,0.02984,-0.09121,-0.30351,-0.28420,0.13776,-7.54798,
1564555315736389120,-1.45896,0.53278,-42.20684,0.94799,0.02989,-0.09124,-0.30349,-0.28663,0.13870,-7.61739,
1564555315836406016,-1.49227,0.55589,-42.98334,0.94801,0.02995,-0.09119,-0.30343,-0.28720,0.13867,-7.68759,
1564555315936463104,-1.51860,0.57124,-43.77003,0.94798,0.03004,-0.09119,-0.30349,-0.28935,0.13849,-7.75797,
1564555316036519168,-1.54314,0.58140,-44.55089,0.94800,0.02990,-0.09113,-0.30347,-0.29115,0.13832,-7.82749,
1564555316136576512,-1.56978,0.58509,-45.32721,0.94802,0.02985,-0.09111,-0.30343,-0.29412,0.13887,-7.89362,
1564555316236633600,-1.59408,0.59487,-46.11596,0.94802,0.02972,-0.09103,-0.30346,-0.29450,0.13836,-7.96141,
1564555316336690432,-1.61502,0.60036,-46.91774,0.94802,0.02978,-0.09102,-0.30344,-0.29607,0.13514,-8.03061,
1564555316436747520,-1.63778,0.60905,-47.74448,0.94798,0.02982,-0.09097,-0.30358,-0.29600,0.13012,-8.10256,
1564555316536803840,-1.66247,0.62028,-48.57234,0.94800,0.02983,-0.09096,-0.30354,-0.29513,0.12963,-8.17339,
1564555316636860928,-1.69380,0.64184,-49.39193,0.94800,0.02979,-0.09099,-0.30352,-0.29854,0.13431,-8.24161,
1564555316736918016,-1.72357,0.66141,-50.21367,0.94802,0.02979,-0.09097,-0.30347,-0.30002,0.13750,-8.30935,
1564555316836937984,-1.76098,0.68834,-51.03651,0.94803,0.02974,-0.09100,-0.30344,-0.30546,0.14351,-8.37580,
1564555316936993024,-1.79444,0.70854,-51.86674,0.94798,0.02948,-0.09099,-0.30363,-0.31241,0.14785,-8.44205,
1564555317037049600,-1.82793,0.72399,-52.71246,0.94799,0.02952,-0.09100,-0.30359,-0.31420,0.14762,-8.50976,
1564555317137105920,-1.87280,0.75833,-53.57146,0.94799,0.02950,-0.09100,-0.30359,-0.31892,0.15258,-8.57837,
1564555317237162240,-1.89789,0.76889,-54.43418,0.94798,0.02952,-0.09095,-0.30362,-0.31785,0.15184,-8.64684,
1564555317337218816,-1.74601,0.76146,-55.05986,0.94771,0.02912,-0.09231,-0.30410,-0.27574,0.28243,-4.85756,
1564555317437274112,-1.76636,0.77264,-55.37392,0.94765,0.02892,-0.09242,-0.30426,-0.32603,0.25962,-2.62795,
1564555317537330688,-1.75529,0.74072,-55.53541,0.94765,0.02889,-0.09260,-0.30421,-0.00941,-0.16566,-1.93556,
1564555317637387264,-1.78841,0.78818,-55.66953,0.94760,0.02903,-0.09269,-0.30434,-0.44027,0.48439,-1.98215,
1564555317737443584,-1.77157,0.78295,-55.70291,0.94758,0.02903,-0.09270,-0.30439,0.11582,-0.08472,0.15792,
1564555317837467904,-1.76539,0.75499,-55.71405,0.94757,0.02896,-0.09270,-0.30445,-0.05868,-0.24897,-1.72279,
1564555317937523712,-1.77458,0.78621,-55.87913,0.94755,0.02897,-0.09270,-0.30450,-0.19506,0.28805,-2.89210,
1564555318037579008,-1.78025,0.77038,-55.92213,0.94756,0.02896,-0.09273,-0.30444,-0.04237,-0.14226,0.85335,
1564555318137634816,-1.75832,0.75988,-55.80361,0.94755,0.02892,-0.09276,-0.30447,0.14557,-0.06926,0.27037,
1564555318237689600,-1.77507,0.78798,-55.88959,0.94754,0.02897,-0.09273,-0.30450,-0.24202,0.23475,-3.44260,
1564555318337745408,-1.79702,0.80777,-55.94194,0.94753,0.02901,-0.09266,-0.30457,-0.15238,0.12414,1.17678,
1564555318437801216,-1.78974,0.82043,-55.81855,0.94752,0.02901,-0.09272,-0.30456,0.01058,0.16620,0.08674,
1564555318537856768,-1.77983,0.80364,-55.75205,0.94753,0.02899,-0.09271,-0.30455,0.07276,-0.13147,-0.06438,
1564555318637912576,-1.79533,0.81878,-55.62103,0.94755,0.02892,-0.09274,-0.30450,-0.17502,0.23717,1.38475,
1564555318737967104,-1.78922,0.81039,-55.53479,0.94755,0.02893,-0.09274,-0.30450,0.00770,-0.07595,-0.88633,
